ean,item_cd,category,product_type,name_en,name_local,size_us,color,price_usd,price_local,currency,locale,fixture,depth,handle,image,n_images
3608392966828,5554275,apparel,Pullover,Quechua Men's NH500 Half-Zip Hiking Pullover,Quechua Men's NH500 Half-Zip Hiking Pullover,2XL,Deep Sea Turquoise,40.00,40.0,USD,en-US,GB-R2-U7,20,quechua-mens-hiking-pullover-nh500-half-zip-green-356314-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8946114-product_image-p2939259.jpg?v=1755561596,12
3608392966835,5554276,apparel,Pullover,Quechua Men's NH500 Half-Zip Hiking Pullover,Quechua Men's NH500 Half-Zip Hiking Pullover,L,Deep Sea Turquoise,40.00,40.0,USD,en-US,GB-R3-U1,11,quechua-mens-hiking-pullover-nh500-half-zip-green-356314-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8946114-product_image-p2939259.jpg?v=1755561596,12
3608392966842,5554277,apparel,Pullover,Quechua Men's NH500 Half-Zip Hiking Pullover,Quechua Men's NH500 Half-Zip Hiking Pullover,S,Deep Sea Turquoise,40.00,40.0,USD,en-US,GB-R3-U2,12,quechua-mens-hiking-pullover-nh500-half-zip-green-356314-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8946114-product_image-p2939259.jpg?v=1755561596,12
3608393003782,5395754,apparel,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,S,Sand,60.00,60.0,USD,en-US,GB-R3-U3,21,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003799,5395755,apparel,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,M,Sand,60.00,60.0,USD,en-US,GB-R3-U4,20,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003805,5395756,apparel,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,L,Sand,60.00,60.0,USD,en-US,GB-R3-U5,13,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003812,5395757,apparel,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,XL,Sand,60.00,60.0,USD,en-US,GB-R3-U6,18,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003829,5395758,apparel,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,2XL,Sand,60.00,60.0,USD,en-US,GB-R3-U7,20,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003836,5395759,apparel,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,3XL,Sand,60.00,60.0,USD,en-US,GB-R4-U1,13,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003928,5395763,apparel,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,S,Dark Green Gray,89.99,89.99,USD,en-US,GB-R4-U2,13,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003935,5395764,apparel,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,M,Dark Green Gray,89.99,89.99,USD,en-US,GB-R4-U3,10,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003942,5395765,apparel,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,L,Dark Green Gray,89.99,89.99,USD,en-US,GB-R4-U4,14,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003959,5395766,apparel,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,XL,Dark Green Gray,89.99,89.99,USD,en-US,GB-R4-U5,14,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003966,5395767,apparel,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,2XL,Dark Green Gray,89.99,89.99,USD,en-US,GB-R4-U6,15,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393003973,5395768,apparel,Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,Quechua Men's MH500 Full-Zip Hiking Fleece,3XL,Dark Green Gray,89.99,89.99,USD,en-US,GB-R4-U7,11,quechua-mens-mountain-hiking-fleece-jacket-mh500-full-zip-black-358741-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917587-product_image-p2938992.jpg?v=1755553809,16
3608393006929,5395813,apparel,Fleece,Quechua Women’s MH500 Full-Zip Hiking Fleece,Quechua Women’s MH500 Full-Zip Hiking Fleece,S,Pearl Beige,60.00,60.0,USD,en-US,FR-01,12,quechua-womens-mountain-hiking-fleece-jacket-mh500-full-zip-red-358684-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917595-product_image-p2937497.jpg?v=1755553804,15
3608393006936,5395814,apparel,Fleece,Quechua Women’s MH500 Full-Zip Hiking Fleece,Quechua Women’s MH500 Full-Zip Hiking Fleece,M,Pearl Beige,60.00,60.0,USD,en-US,FR-02,18,quechua-womens-mountain-hiking-fleece-jacket-mh500-full-zip-red-358684-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917595-product_image-p2937497.jpg?v=1755553804,15
3608393006943,5395815,apparel,Fleece,Quechua Women’s MH500 Full-Zip Hiking Fleece,Quechua Women’s MH500 Full-Zip Hiking Fleece,L,Pearl Beige,60.00,60.0,USD,en-US,FR-03,19,quechua-womens-mountain-hiking-fleece-jacket-mh500-full-zip-red-358684-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917595-product_image-p2937497.jpg?v=1755553804,15
3608393006950,5395816,apparel,Fleece,Quechua Women’s MH500 Full-Zip Hiking Fleece,Quechua Women’s MH500 Full-Zip Hiking Fleece,XL,Pearl Beige,60.00,60.0,USD,en-US,FR-04,10,quechua-womens-mountain-hiking-fleece-jacket-mh500-full-zip-red-358684-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917595-product_image-p2937497.jpg?v=1755553804,15
3608393006967,5395817,apparel,Fleece,Quechua Women’s MH500 Full-Zip Hiking Fleece,Quechua Women’s MH500 Full-Zip Hiking Fleece,2XL,Pearl Beige,60.00,60.0,USD,en-US,GF-R1-U1,13,quechua-womens-mountain-hiking-fleece-jacket-mh500-full-zip-red-358684-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8917595-product_image-p2937497.jpg?v=1755553804,15
3608393015914,5551323,apparel,Fleece,Quechua Men’s MH500 Half-Zip Hiking Fleece,Quechua Men’s MH500 Half-Zip Hiking Fleece,S,Sand,20.00,20.0,USD,en-US,GF-R1-U2,10,quechua-mens-mountain-hiking-fleece-jacket-mh500-half-zip-beige-341167-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8947852-product_image-p2939105.jpg?v=1755561364,5
3608393015921,5551324,apparel,Fleece,Quechua Men’s MH500 Half-Zip Hiking Fleece,Quechua Men’s MH500 Half-Zip Hiking Fleece,M,Sand,20.00,20.0,USD,en-US,GF-R1-U3,13,quechua-mens-mountain-hiking-fleece-jacket-mh500-half-zip-beige-341167-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8947852-product_image-p2939105.jpg?v=1755561364,5
3608393015938,5551325,apparel,Fleece,Quechua Men’s MH500 Half-Zip Hiking Fleece,Quechua Men’s MH500 Half-Zip Hiking Fleece,XL,Sand,20.00,20.0,USD,en-US,GF-R1-U4,16,quechua-mens-mountain-hiking-fleece-jacket-mh500-half-zip-beige-341167-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8947852-product_image-p2939105.jpg?v=1755561364,5
3608393015945,5551326,apparel,Fleece,Quechua Men’s MH500 Half-Zip Hiking Fleece,Quechua Men’s MH500 Half-Zip Hiking Fleece,L,Sand,20.00,20.0,USD,en-US,GF-R1-U5,12,quechua-mens-mountain-hiking-fleece-jacket-mh500-half-zip-beige-341167-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8947852-product_image-p2939105.jpg?v=1755561364,5
3608393015952,5551327,apparel,Fleece,Quechua Men’s MH500 Half-Zip Hiking Fleece,Quechua Men’s MH500 Half-Zip Hiking Fleece,2XL,Sand,20.00,20.0,USD,en-US,GF-R1-U6,21,quechua-mens-mountain-hiking-fleece-jacket-mh500-half-zip-beige-341167-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8947852-product_image-p2939105.jpg?v=1755561364,5
3608393015969,5551328,apparel,Fleece,Quechua Men’s MH500 Half-Zip Hiking Fleece,Quechua Men’s MH500 Half-Zip Hiking Fleece,3XL,Sand,20.00,20.0,USD,en-US,GF-R1-U7,18,quechua-mens-mountain-hiking-fleece-jacket-mh500-half-zip-beige-341167-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8947852-product_image-p2939105.jpg?v=1755561364,5
3608393111678,4010362,apparel,Trousers/pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,W33 L31,Bronze Khaki Green,89.99,89.99,USD,en-US,GF-R2-U1,17,quechua-mens-warm-water-repellent-snow-hiking-pants-sh500-mountain-324677-fw25-1-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8582604-product_image-p2294472.jpg?v=1755621470,4
3608393111685,4010364,apparel,Trousers/pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,W34 L32,Bronze Khaki Green,89.99,89.99,USD,en-US,GF-R2-U2,17,quechua-mens-warm-water-repellent-snow-hiking-pants-sh500-mountain-324677-fw25-1-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8582604-product_image-p2294472.jpg?v=1755621470,4
3608393111692,4010360,apparel,Trousers/pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,W31 L31,Bronze Khaki Green,89.99,89.99,USD,en-US,GF-R2-U3,14,quechua-mens-warm-water-repellent-snow-hiking-pants-sh500-mountain-324677-fw25-1-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8582604-product_image-p2294472.jpg?v=1755621470,4
3608393111951,5588962,outdoor,tent,Quechua Arpenaz Fresh & Black Family Camping Tent 4 Person 1 Bedroom,Quechua Arpenaz Fresh & Black Family Camping Tent 4 Person 1 Bedroom,4 Person,Unspecified,250.00,250.0,USD,en-US,GB-R6-U6,1,quechua-arpenaz-fresh-black-camping-tent-4-person-8954292,https://cdn.shopify.com/s/files/1/1330/6287/files/8954292-product_image-p2425908.jpg?v=1751064604,17
3608393112828,4010373,apparel,Trousers/pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,W44 L34,Bronze Khaki Green,89.99,89.99,USD,en-US,GF-R2-U4,14,quechua-mens-warm-water-repellent-snow-hiking-pants-sh500-mountain-324677-fw25-1-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8582604-product_image-p2294472.jpg?v=1755621470,4
3608393112835,4010366,apparel,Trousers/pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,W36 L32,Bronze Khaki Green,89.99,89.99,USD,en-US,GF-R2-U5,20,quechua-mens-warm-water-repellent-snow-hiking-pants-sh500-mountain-324677-fw25-1-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8582604-product_image-p2294472.jpg?v=1755621470,4
3608393112842,4010370,apparel,Trousers/pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,W42 L32,Bronze Khaki Green,89.99,89.99,USD,en-US,GF-R2-U6,14,quechua-mens-warm-water-repellent-snow-hiking-pants-sh500-mountain-324677-fw25-1-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8582604-product_image-p2294472.jpg?v=1755621470,4
3608393112859,4010358,apparel,Trousers/pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,Quechua Men’s NH500 Water-Repellent Snow Hiking Pants,W29 L31,Bronze Khaki Green,89.99,89.99,USD,en-US,GF-R2-U7,16,quechua-mens-warm-water-repellent-snow-hiking-pants-sh500-mountain-324677-fw25-1-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8582604-product_image-p2294472.jpg?v=1755621470,4
3608393121806,5590879,apparel,Fleece,Quechua Women's MH100 Sherpa Fleece Pullover,Quechua Women's MH100 Sherpa Fleece Pullover,S,No Dye,59.99,59.99,USD,en-US,GF-R3-U1,11,quechua-womens-sherpa-mountain-hiking-fleece-mh100-1-2-zip-beige-370103-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/QUECHUAPOLAIREMH100TRENDYGREIGEFAH25-8954747-010---Expireson01-05-2030.jpg?v=1765811404,13
3608393121813,5590880,apparel,Fleece,Quechua Women's MH100 Sherpa Fleece Pullover,Quechua Women's MH100 Sherpa Fleece Pullover,M,No Dye,59.99,59.99,USD,en-US,GF-R3-U2,17,quechua-womens-sherpa-mountain-hiking-fleece-mh100-1-2-zip-beige-370103-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/QUECHUAPOLAIREMH100TRENDYGREIGEFAH25-8954747-010---Expireson01-05-2030.jpg?v=1765811404,13
3608393121820,5590881,apparel,Fleece,Quechua Women's MH100 Sherpa Fleece Pullover,Quechua Women's MH100 Sherpa Fleece Pullover,L,No Dye,59.99,59.99,USD,en-US,GF-R3-U3,21,quechua-womens-sherpa-mountain-hiking-fleece-mh100-1-2-zip-beige-370103-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/QUECHUAPOLAIREMH100TRENDYGREIGEFAH25-8954747-010---Expireson01-05-2030.jpg?v=1765811404,13
3608393121837,5590883,apparel,Fleece,Quechua Women's MH100 Sherpa Fleece Pullover,Quechua Women's MH100 Sherpa Fleece Pullover,XL,No Dye,59.99,59.99,USD,en-US,GF-R3-U4,10,quechua-womens-sherpa-mountain-hiking-fleece-mh100-1-2-zip-beige-370103-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/QUECHUAPOLAIREMH100TRENDYGREIGEFAH25-8954747-010---Expireson01-05-2030.jpg?v=1765811404,13
3608393121844,5590884,apparel,Fleece,Quechua Women's MH100 Sherpa Fleece Pullover,Quechua Women's MH100 Sherpa Fleece Pullover,2XL,No Dye,59.99,59.99,USD,en-US,GF-R3-U5,19,quechua-womens-sherpa-mountain-hiking-fleece-mh100-1-2-zip-beige-370103-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/QUECHUAPOLAIREMH100TRENDYGREIGEFAH25-8954747-010---Expireson01-05-2030.jpg?v=1765811404,13
3608393121851,5590885,apparel,Fleece,Quechua Women's MH100 Sherpa Fleece Pullover,Quechua Women's MH100 Sherpa Fleece Pullover,3XL,No Dye,59.99,59.99,USD,en-US,GF-R3-U6,17,quechua-womens-sherpa-mountain-hiking-fleece-mh100-1-2-zip-beige-370103-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/QUECHUAPOLAIREMH100TRENDYGREIGEFAH25-8954747-010---Expireson01-05-2030.jpg?v=1765811404,13
3608393124760,5395712,bag_pack,Backpack,10L Laptop Backpack,10L Laptop Backpack,OS,Sage,39.99,39.99,USD,en-US,GF-R5-U2,8,10l-laptop-backpack-1,https://cdn.shopify.com/s/files/1/1330/6287/files/default_64279381-381d-4838-91db-50eea3ac1f0f.jpg?v=1775496505,7
3608393124777,5486137,bag_pack,Backpack,10L Laptop Backpack,10L Laptop Backpack,OS,Smoked Black,39.99,39.99,USD,en-US,GF-R5-U3,7,10l-laptop-backpack,https://cdn.shopify.com/s/files/1/1330/6287/files/default_564643bd-0656-4809-9e9b-bb74b14b73e1.jpg?v=1775496490,5
3608393139566,5624254,bag_pack,Backpack,Quechua 100 Arpenaz 20L Hiking Backpack,Quechua 100 Arpenaz 20L Hiking Backpack,20 L,Golden Brown,32.99,32.99,USD,en-US,GF-R5-U4,6,quechua-100-arpenaz-20l-hiking-backpack-368816,https://cdn.shopify.com/s/files/1/1330/6287/files/8955900-default_3fa08060-5458-4e3b-85fd-1fbea6d0c35b.jpg?v=1772665580,34
3608393140470,4002642,apparel,Softshell,Forclaz Men's 500 Windbreaker Softshell Jacket,Forclaz Men's 500 Windbreaker Softshell Jacket,2XL,Bronze Khaki Green,70.00,70.0,USD,en-US,GF-R3-U7,21,forclaz-mens-softshell-mt-500-windwarm-khaki-324230-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8580220-product_image-p2718264.jpg?v=1755561064,10
3608393140487,4002643,apparel,Softshell,Forclaz Men's 500 Windbreaker Softshell Jacket,Forclaz Men's 500 Windbreaker Softshell Jacket,3XL,Bronze Khaki Green,70.00,70.0,USD,en-US,GF-R4-U1,13,forclaz-mens-softshell-mt-500-windwarm-khaki-324230-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8580220-product_image-p2718264.jpg?v=1755561064,10
3608393140494,4002645,apparel,Softshell,Forclaz Men's 500 Windbreaker Softshell Jacket,Forclaz Men's 500 Windbreaker Softshell Jacket,L,Bronze Khaki Green,70.00,70.0,USD,en-US,GF-R4-U2,20,forclaz-mens-softshell-mt-500-windwarm-khaki-324230-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8580220-product_image-p2718264.jpg?v=1755561064,10
3608393140609,4002646,apparel,Softshell,Forclaz Men's 500 Windbreaker Softshell Jacket,Forclaz Men's 500 Windbreaker Softshell Jacket,M,Bronze Khaki Green,70.00,70.0,USD,en-US,GF-R4-U3,14,forclaz-mens-softshell-mt-500-windwarm-khaki-324230-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8580220-product_image-p2718264.jpg?v=1755561064,10
3608393140616,4002647,apparel,Softshell,Forclaz Men's 500 Windbreaker Softshell Jacket,Forclaz Men's 500 Windbreaker Softshell Jacket,S,Bronze Khaki Green,70.00,70.0,USD,en-US,GF-R4-U4,18,forclaz-mens-softshell-mt-500-windwarm-khaki-324230-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8580220-product_image-p2718264.jpg?v=1755561064,10
3608393140623,4002648,apparel,Softshell,Forclaz Men's 500 Windbreaker Softshell Jacket,Forclaz Men's 500 Windbreaker Softshell Jacket,XL,Bronze Khaki Green,70.00,70.0,USD,en-US,GF-R4-U5,12,forclaz-mens-softshell-mt-500-windwarm-khaki-324230-fw25,https://cdn.shopify.com/s/files/1/1330/6287/files/8580220-product_image-p2718264.jpg?v=1755561064,10
3608393141835,4392022,apparel,Down jacket,Simond Men's MT500 Hooded Down Puffer Jacket,Simond Men's MT500 Hooded Down Puffer Jacket,3XL,No Dye,125.00,125.0,USD,en-US,GF-R4-U6,12,forclaz-mens-mt500-hooded-down-puffer-jacket-331151,https://cdn.shopify.com/s/files/1/1330/6287/files/8666110-product_image-p2920891.jpg?v=1762800025,50
3608393142689,4512979,apparel,Down jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,XS,Carbon Gray,170.00,170.0,USD,en-US,GF-R4-U7,16,simond-womens-mt900-hooded-down-puffer-jacket-338697,https://cdn.shopify.com/s/files/1/1330/6287/files/8736242-product_image-p2688023.jpg?v=1757698454,25
3608393142696,4512980,apparel,Down jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,S,Carbon Gray,170.00,170.0,USD,en-US,GB-R1-U1,20,simond-womens-mt900-hooded-down-puffer-jacket-338697,https://cdn.shopify.com/s/files/1/1330/6287/files/8736242-product_image-p2688023.jpg?v=1757698454,25
3608393142702,4512981,apparel,Down jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,M,Carbon Gray,170.00,170.0,USD,en-US,GB-R1-U2,17,simond-womens-mt900-hooded-down-puffer-jacket-338697,https://cdn.shopify.com/s/files/1/1330/6287/files/8736242-product_image-p2688023.jpg?v=1757698454,25
3608393142719,4512982,apparel,Down jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,L,Carbon Gray,170.00,170.0,USD,en-US,GB-R1-U3,12,simond-womens-mt900-hooded-down-puffer-jacket-338697,https://cdn.shopify.com/s/files/1/1330/6287/files/8736242-product_image-p2688023.jpg?v=1757698454,25
3608393142726,4512983,apparel,Down jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,XL,Carbon Gray,170.00,170.0,USD,en-US,GB-R1-U4,15,simond-womens-mt900-hooded-down-puffer-jacket-338697,https://cdn.shopify.com/s/files/1/1330/6287/files/8736242-product_image-p2688023.jpg?v=1757698454,25
3608393142733,4512984,apparel,Down jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,2XL,Carbon Gray,170.00,170.0,USD,en-US,GB-R1-U5,17,simond-womens-mt900-hooded-down-puffer-jacket-338697,https://cdn.shopify.com/s/files/1/1330/6287/files/8736242-product_image-p2688023.jpg?v=1757698454,25
3608393142740,4512991,apparel,Down jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,XS,Deep Chocolate Truffle,249.00,249.0,USD,en-US,GB-R1-U6,15,simond-womens-mt900-hooded-down-puffer-jacket-338697,https://cdn.shopify.com/s/files/1/1330/6287/files/8736242-product_image-p2688023.jpg?v=1757698454,25
3608393142757,4512992,apparel,Down jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,S,Deep Chocolate Truffle,249.00,249.0,USD,en-US,GB-R1-U7,18,simond-womens-mt900-hooded-down-puffer-jacket-338697,https://cdn.shopify.com/s/files/1/1330/6287/files/8736242-product_image-p2688023.jpg?v=1757698454,25
3608393142764,4512993,apparel,Down jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,Simond Women’s MT900 Hooded Down Puffer Jacket,M,Deep Chocolate Truffle,249.00,249.0,USD,en-US,GB-R2-U1,19,simond-womens-mt900-hooded-down-puffer-jacket-338697,https://cdn.shopify.com/s/files/1/1330/6287/files/8736242-product_image-p2688023.jpg?v=1757698454,25
