style_color_size,style_no,brand,brand_name,year,season,season_name,item,item_name,classification_key,serial,division,color,color_name,color_ko,family,swatch,size
B221LR088P12XS,B221LR088P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,088,P,12,GREY,그레이,Gray,#808080,XS
B221LR088P12S,B221LR088P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,088,P,12,GREY,그레이,Gray,#808080,S
B221LR088P12M,B221LR088P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,088,P,12,GREY,그레이,Gray,#808080,M
B221LR088P12L,B221LR088P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,088,P,12,GREY,그레이,Gray,#808080,L
B221LR088P12XL,B221LR088P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,088,P,12,GREY,그레이,Gray,#808080,XL
B221LR088P12XXL,B221LR088P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,088,P,12,GREY,그레이,Gray,#808080,XXL
B221LR088P12F,B221LR088P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,088,P,12,GREY,그레이,Gray,#808080,F
B221LR089P31XS,B221LR089P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,089,P,31,PINK,핑크,Pink,#e84d8a,XS
B221LR089P31S,B221LR089P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,089,P,31,PINK,핑크,Pink,#e84d8a,S
B221LR089P31M,B221LR089P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,089,P,31,PINK,핑크,Pink,#e84d8a,M
B221LR089P31L,B221LR089P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,089,P,31,PINK,핑크,Pink,#e84d8a,L
B221LR089P31XL,B221LR089P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,089,P,31,PINK,핑크,Pink,#e84d8a,XL
B221LR089P31XXL,B221LR089P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,089,P,31,PINK,핑크,Pink,#e84d8a,XXL
B221LR089P31F,B221LR089P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,089,P,31,PINK,핑크,Pink,#e84d8a,F
B221LR090P51XS,B221LR090P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,090,P,51,GREEN,그린,Green,#3f7d3a,XS
B221LR090P51S,B221LR090P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,090,P,51,GREEN,그린,Green,#3f7d3a,S
B221LR090P51M,B221LR090P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,090,P,51,GREEN,그린,Green,#3f7d3a,M
B221LR090P51L,B221LR090P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,090,P,51,GREEN,그린,Green,#3f7d3a,L
B221LR090P51XL,B221LR090P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,090,P,51,GREEN,그린,Green,#3f7d3a,XL
B221LR090P51XXL,B221LR090P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,090,P,51,GREEN,그린,Green,#3f7d3a,XXL
B221LR090P51F,B221LR090P,B,BUCKAROO,22,1,SPRING,LR,LEATHER REAL,leather.lr,090,P,51,GREEN,그린,Green,#3f7d3a,F
N221DC001P00XS,N221DC001P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,001,P,00,WHITE,화이트,White,#f5f5f5,XS
N221DC001P00S,N221DC001P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,001,P,00,WHITE,화이트,White,#f5f5f5,S
N221DC001P00M,N221DC001P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,001,P,00,WHITE,화이트,White,#f5f5f5,M
N221DC001P00L,N221DC001P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,001,P,00,WHITE,화이트,White,#f5f5f5,L
N221DC001P00XL,N221DC001P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,001,P,00,WHITE,화이트,White,#f5f5f5,XL
N221DC001P00XXL,N221DC001P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,001,P,00,WHITE,화이트,White,#f5f5f5,XXL
N221DC001P003XL,N221DC001P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,001,P,00,WHITE,화이트,White,#f5f5f5,3XL
N221DC001P00F,N221DC001P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,001,P,00,WHITE,화이트,White,#f5f5f5,F
N221DC002P06XS,N221DC002P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,002,P,06,NAVY,네이비,Blue,#1f4e8c,XS
N221DC002P06S,N221DC002P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,002,P,06,NAVY,네이비,Blue,#1f4e8c,S
N221DC002P06M,N221DC002P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,002,P,06,NAVY,네이비,Blue,#1f4e8c,M
N221DC002P06L,N221DC002P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,002,P,06,NAVY,네이비,Blue,#1f4e8c,L
N221DC002P06XL,N221DC002P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,002,P,06,NAVY,네이비,Blue,#1f4e8c,XL
N221DC002P06XXL,N221DC002P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,002,P,06,NAVY,네이비,Blue,#1f4e8c,XXL
N221DC002P063XL,N221DC002P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,002,P,06,NAVY,네이비,Blue,#1f4e8c,3XL
N221DC002P06F,N221DC002P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,002,P,06,NAVY,네이비,Blue,#1f4e8c,F
N221DC003P19XS,N221DC003P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,XS
N221DC003P19S,N221DC003P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,S
N221DC003P19M,N221DC003P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,M
N221DC003P19L,N221DC003P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,L
N221DC003P19XL,N221DC003P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,XL
N221DC003P19XXL,N221DC003P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,XXL
N221DC003P193XL,N221DC003P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,3XL
N221DC003P19F,N221DC003P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,003,P,19,BLACK,블랙,Black,#1a1a1a,F
N221DC004P12XS,N221DC004P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,XS
N221DC004P12S,N221DC004P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,S
N221DC004P12M,N221DC004P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,M
N221DC004P12L,N221DC004P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,L
N221DC004P12XL,N221DC004P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,XL
N221DC004P12XXL,N221DC004P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,XXL
N221DC004P123XL,N221DC004P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,3XL
N221DC004P12F,N221DC004P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,004,P,12,GREY,그레이,Gray,#808080,F
N221DC005P31XS,N221DC005P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,XS
N221DC005P31S,N221DC005P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,S
N221DC005P31M,N221DC005P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,M
N221DC005P31L,N221DC005P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,L
N221DC005P31XL,N221DC005P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,XL
N221DC005P31XXL,N221DC005P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,XXL
N221DC005P313XL,N221DC005P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,3XL
N221DC005P31F,N221DC005P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,005,P,31,PINK,핑크,Pink,#e84d8a,F
N221DC006P51XS,N221DC006P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,XS
N221DC006P51S,N221DC006P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,S
N221DC006P51M,N221DC006P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,M
N221DC006P51L,N221DC006P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,L
N221DC006P51XL,N221DC006P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,XL
N221DC006P51XXL,N221DC006P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,XXL
N221DC006P513XL,N221DC006P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,3XL
N221DC006P51F,N221DC006P,N,NBA,22,1,SPRING,DC,DENIM COAT,denim.dc,006,P,51,GREEN,그린,Green,#3f7d3a,F
N221DJ007P00XS,N221DJ007P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,XS
N221DJ007P00S,N221DJ007P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,S
N221DJ007P00M,N221DJ007P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,M
N221DJ007P00L,N221DJ007P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,L
N221DJ007P00XL,N221DJ007P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,XL
N221DJ007P00XXL,N221DJ007P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,XXL
N221DJ007P003XL,N221DJ007P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,3XL
N221DJ007P00F,N221DJ007P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,007,P,00,WHITE,화이트,White,#f5f5f5,F
N221DJ008P06XS,N221DJ008P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,XS
N221DJ008P06S,N221DJ008P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,S
N221DJ008P06M,N221DJ008P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,M
N221DJ008P06L,N221DJ008P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,L
N221DJ008P06XL,N221DJ008P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,XL
N221DJ008P06XXL,N221DJ008P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,XXL
N221DJ008P063XL,N221DJ008P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,3XL
N221DJ008P06F,N221DJ008P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,008,P,06,NAVY,네이비,Blue,#1f4e8c,F
N221DJ009P19XS,N221DJ009P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,XS
N221DJ009P19S,N221DJ009P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,S
N221DJ009P19M,N221DJ009P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,M
N221DJ009P19L,N221DJ009P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,L
N221DJ009P19XL,N221DJ009P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,XL
N221DJ009P19XXL,N221DJ009P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,XXL
N221DJ009P193XL,N221DJ009P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,3XL
N221DJ009P19F,N221DJ009P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,009,P,19,BLACK,블랙,Black,#1a1a1a,F
N221DJ010P12XS,N221DJ010P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,XS
N221DJ010P12S,N221DJ010P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,S
N221DJ010P12M,N221DJ010P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,M
N221DJ010P12L,N221DJ010P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,L
N221DJ010P12XL,N221DJ010P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,XL
N221DJ010P12XXL,N221DJ010P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,XXL
N221DJ010P123XL,N221DJ010P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,3XL
N221DJ010P12F,N221DJ010P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,010,P,12,GREY,그레이,Gray,#808080,F
N221DJ011P31XS,N221DJ011P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,XS
N221DJ011P31S,N221DJ011P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,S
N221DJ011P31M,N221DJ011P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,M
N221DJ011P31L,N221DJ011P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,L
N221DJ011P31XL,N221DJ011P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,XL
N221DJ011P31XXL,N221DJ011P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,XXL
N221DJ011P313XL,N221DJ011P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,3XL
N221DJ011P31F,N221DJ011P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,011,P,31,PINK,핑크,Pink,#e84d8a,F
N221DJ012P51XS,N221DJ012P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,XS
N221DJ012P51S,N221DJ012P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,S
N221DJ012P51M,N221DJ012P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,M
N221DJ012P51L,N221DJ012P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,L
N221DJ012P51XL,N221DJ012P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,XL
N221DJ012P51XXL,N221DJ012P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,XXL
N221DJ012P513XL,N221DJ012P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,3XL
N221DJ012P51F,N221DJ012P,N,NBA,22,1,SPRING,DJ,DENIM JACKET,denim.dj,012,P,51,GREEN,그린,Green,#3f7d3a,F
N221DP013P0071,N221DP013P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,013,P,00,WHITE,화이트,White,#f5f5f5,71
N221DP013P0076,N221DP013P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,013,P,00,WHITE,화이트,White,#f5f5f5,76
N221DP013P0081,N221DP013P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,013,P,00,WHITE,화이트,White,#f5f5f5,81
N221DP013P0086,N221DP013P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,013,P,00,WHITE,화이트,White,#f5f5f5,86
N221DP013P0091,N221DP013P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,013,P,00,WHITE,화이트,White,#f5f5f5,91
N221DP013P00F,N221DP013P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,013,P,00,WHITE,화이트,White,#f5f5f5,F
N221DP014P0671,N221DP014P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,014,P,06,NAVY,네이비,Blue,#1f4e8c,71
N221DP014P0676,N221DP014P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,014,P,06,NAVY,네이비,Blue,#1f4e8c,76
N221DP014P0681,N221DP014P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,014,P,06,NAVY,네이비,Blue,#1f4e8c,81
N221DP014P0686,N221DP014P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,014,P,06,NAVY,네이비,Blue,#1f4e8c,86
N221DP014P0691,N221DP014P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,014,P,06,NAVY,네이비,Blue,#1f4e8c,91
N221DP014P06F,N221DP014P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,014,P,06,NAVY,네이비,Blue,#1f4e8c,F
N221DP015P1971,N221DP015P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,015,P,19,BLACK,블랙,Black,#1a1a1a,71
N221DP015P1976,N221DP015P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,015,P,19,BLACK,블랙,Black,#1a1a1a,76
N221DP015P1981,N221DP015P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,015,P,19,BLACK,블랙,Black,#1a1a1a,81
N221DP015P1986,N221DP015P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,015,P,19,BLACK,블랙,Black,#1a1a1a,86
N221DP015P1991,N221DP015P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,015,P,19,BLACK,블랙,Black,#1a1a1a,91
N221DP015P19F,N221DP015P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,015,P,19,BLACK,블랙,Black,#1a1a1a,F
N221DP016P1271,N221DP016P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,016,P,12,GREY,그레이,Gray,#808080,71
N221DP016P1276,N221DP016P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,016,P,12,GREY,그레이,Gray,#808080,76
N221DP016P1281,N221DP016P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,016,P,12,GREY,그레이,Gray,#808080,81
N221DP016P1286,N221DP016P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,016,P,12,GREY,그레이,Gray,#808080,86
N221DP016P1291,N221DP016P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,016,P,12,GREY,그레이,Gray,#808080,91
N221DP016P12F,N221DP016P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,016,P,12,GREY,그레이,Gray,#808080,F
N221DP017P3171,N221DP017P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,017,P,31,PINK,핑크,Pink,#e84d8a,71
N221DP017P3176,N221DP017P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,017,P,31,PINK,핑크,Pink,#e84d8a,76
N221DP017P3181,N221DP017P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,017,P,31,PINK,핑크,Pink,#e84d8a,81
N221DP017P3186,N221DP017P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,017,P,31,PINK,핑크,Pink,#e84d8a,86
N221DP017P3191,N221DP017P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,017,P,31,PINK,핑크,Pink,#e84d8a,91
N221DP017P31F,N221DP017P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,017,P,31,PINK,핑크,Pink,#e84d8a,F
N221DP018P5171,N221DP018P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,018,P,51,GREEN,그린,Green,#3f7d3a,71
N221DP018P5176,N221DP018P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,018,P,51,GREEN,그린,Green,#3f7d3a,76
N221DP018P5181,N221DP018P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,018,P,51,GREEN,그린,Green,#3f7d3a,81
N221DP018P5186,N221DP018P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,018,P,51,GREEN,그린,Green,#3f7d3a,86
N221DP018P5191,N221DP018P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,018,P,51,GREEN,그린,Green,#3f7d3a,91
N221DP018P51F,N221DP018P,N,NBA,22,1,SPRING,DP,DENIM PANTS,denim.dp,018,P,51,GREEN,그린,Green,#3f7d3a,F
N221JK019P00XS,N221JK019P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,XS
N221JK019P00S,N221JK019P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,S
N221JK019P00M,N221JK019P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,M
N221JK019P00L,N221JK019P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,L
N221JK019P00XL,N221JK019P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,XL
N221JK019P00XXL,N221JK019P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,XXL
N221JK019P003XL,N221JK019P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,3XL
N221JK019P00F,N221JK019P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,019,P,00,WHITE,화이트,White,#f5f5f5,F
N221JK020P06XS,N221JK020P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,XS
N221JK020P06S,N221JK020P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,S
N221JK020P06M,N221JK020P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,M
N221JK020P06L,N221JK020P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,L
N221JK020P06XL,N221JK020P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,XL
N221JK020P06XXL,N221JK020P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,XXL
N221JK020P063XL,N221JK020P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,3XL
N221JK020P06F,N221JK020P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,020,P,06,NAVY,네이비,Blue,#1f4e8c,F
N221JK021P19XS,N221JK021P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,XS
N221JK021P19S,N221JK021P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,S
N221JK021P19M,N221JK021P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,M
N221JK021P19L,N221JK021P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,L
N221JK021P19XL,N221JK021P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,XL
N221JK021P19XXL,N221JK021P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,XXL
N221JK021P193XL,N221JK021P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,3XL
N221JK021P19F,N221JK021P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,021,P,19,BLACK,블랙,Black,#1a1a1a,F
N221JK022P12XS,N221JK022P,N,NBA,22,1,SPRING,JK,WOVEN JACKET,woven.jk,022,P,12,GREY,그레이,Gray,#808080,XS
